Age,Income,Clicks,Click Time,Conversion Rate,CTR,Click Hour,Click Day,Gender_Male,Gender_Other,Location_Suburban,Location_Urban,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Social Media,Ad Placement_Website
26,41096.12,8,2024-02-13 20:45:56.921459,0.0997,0.0,20,1,True,False,True,False,False,False,True,False,False,False,False,True,True,False
29,47416.85,2,2023-11-20 20:45:56.921459,0.0821,0.0584,20,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False
38,51653.21,6,2023-11-11 20:45:56.921459,0.2969,0.0108,20,5,True,False,True,False,True,False,False,True,False,False,False,False,True,False
32,55803.2,2,2024-02-27 20:45:56.921459,0.1141,0.0818,20,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False
40,53015.21,5,2023-10-24 20:45:56.921459,0.2128,0.0706,20,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False
32,59953.84,3,2023-10-17 20:45:56.921459,0.0427,0.0279,20,1,False,True,True,False,False,True,False,False,False,False,False,True,False,False
34,88610.7,5,2024-01-11 20:45:56.921459,0.1861,0.0656,20,3,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26,63811.63,8,2024-02-21 20:45:56.921459,0.0283,0.0538,20,2,True,False,False,True,False,True,False,False,False,True,False,False,True,False
48,72522.93,5,2023-05-26 20:45:56.921459,0.0696,0.0467,20,4,True,False,False,True,False,True,False,False,False,False,True,False,False,True
46,52273.8,4,2023-09-12 20:45:56.921459,0.231,0.0434,20,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True
36,59854.39,3,2023-09-10 20:45:56.921459,0.2725,0.036,20,6,False,True,True,False,False,False,False,False,False,True,False,False,False,False
47,93985.38,4,2023-10-12 20:45:56.921459,0.0698,0.0709,20,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False
35,35318.8,5,2024-03-16 20:45:56.921459,0.3792,0.0136,20,5,True,False,True,False,False,True,False,False,False,False,True,False,False,False
31,37054.07,2,2024-02-06 20:45:56.921459,0.1299,0.0835,20,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
54,74972.71,5,2023-06-29 20:45:56.921459,0.3469,0.0655,20,3,False,False,False,True,False,False,True,False,True,False,False,False,True,False
33,59642.49,10,2023-05-05 20:45:56.921459,0.1144,0.0635,20,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False
51,9318.62,2,2023-06-06 20:45:56.921459,0.2512,0.0426,20,1,True,False,False,True,True,False,False,False,False,False,True,False,False,True
46,35521.34,8,2024-04-11 20:45:56.921459,0.0845,0.0882,20,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True
40,49112.68,0,2023-04-28 20:45:56.921459,0.2003,0.0394,20,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False
44,53491.53,3,2023-10-21 20:45:56.921459,0.072,0.0482,20,5,True,False,True,False,True,False,False,False,False,False,True,False,False,False
30,36834.71,7,2023-12-01 20:45:56.921459,0.1886,0.0364,20,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False
40,59280.67,5,2024-01-08 20:45:56.921459,0.1386,0.0598,20,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True
39,24741.08,2,2023-10-19 20:45:56.921459,0.0971,0.0685,20,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
32,16763.4,4,2024-03-01 20:45:56.921459,0.2093,0.0665,20,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False
39,53600.17,8,2023-05-20 20:45:56.921459,0.061,0.0441,20,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False
37,44818.04,8,2023-05-20 20:45:56.921459,0.2364,0.0653,20,5,True,False,False,True,False,True,False,False,False,False,True,False,False,False
30,35172.2,3,2023-09-04 20:45:56.921459,0.0983,0.0461,20,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
19,36128.58,5,2023-09-27 20:45:56.921459,0.2759,0.0569,20,2,True,False,True,False,True,False,False,True,False,False,False,False,False,True
23,38248.13,3,2023-08-28 20:45:56.921459,0.2872,0.0502,20,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
32,56533.53,2,2023-12-29 20:45:56.921459,0.3475,0.0355,20,4,True,False,False,True,False,False,True,False,False,False,False,True,False,True
47,51574.36,4,2023-12-10 20:45:56.921459,0.1042,0.0401,20,6,True,False,True,False,False,False,True,True,False,False,False,False,True,False
20,38915.61,6,2024-03-24 20:45:56.921459,0.1529,0.0573,20,6,True,False,False,True,False,True,False,False,True,False,False,False,False,False
54,41699.8,3,2023-12-18 20:45:56.921459,0.2467,0.0468,20,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False
37,71295.78,6,2024-01-12 20:45:56.921459,0.0477,0.0774,20,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False
45,62470.33,4,2024-01-03 20:45:56.921459,0.1881,0.0303,20,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True
35,76600.55,2,2023-09-17 20:45:56.921459,0.5161,0.0306,20,6,True,False,True,False,False,True,False,False,False,False,True,False,False,False
25,43021.1,4,2023-05-25 20:45:56.921459,0.2092,0.0868,20,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False
50,77436.63,5,2024-03-14 20:45:56.921459,0.0316,0.0506,20,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False
34,77703.25,4,2023-05-12 20:45:56.921459,0.226,0.0287,20,4,True,False,True,False,False,False,False,False,False,True,False,False,False,False
33,66715.44,4,2023-08-25 20:45:56.921459,0.296,0.0691,20,4,True,False,False,True,False,True,False,True,False,False,False,False,False,False
36,36235.5,7,2023-10-11 20:45:56.921459,0.0837,0.0279,20,2,True,False,False,False,True,False,False,False,True,False,False,False,True,False
23,29388.52,2,2024-02-11 20:45:56.921459,0.015,0.0709,20,6,True,False,True,False,True,False,False,False,True,False,False,False,False,True
36,36614.15,8,2023-11-12 20:45:56.921459,0.0908,0.0683,20,6,False,True,False,False,False,False,False,False,False,False,False,True,False,True
36,68105.53,7,2024-03-27 20:45:56.921459,0.2665,0.0584,20,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False
27,89600.33,2,2024-01-13 20:45:56.921459,0.0359,0.0754,20,5,True,False,True,False,False,False,False,False,True,False,False,False,False,True
23,69101.76,7,2023-05-24 20:45:56.921459,0.2425,0.0277,20,2,True,False,True,False,False,True,False,True,False,False,False,False,False,False
19,34820.17,4,2024-02-25 20:45:56.921459,0.0826,0.0131,20,6,True,False,False,False,False,True,False,False,True,False,False,False,False,True
33,18274.89,11,2024-01-30 20:45:56.921459,0.1437,0.0566,20,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True
21,71423.36,7,2024-04-01 20:45:56.921459,0.0729,0.0354,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21,47899.04,10,2023-10-28 20:45:56.921459,0.2102,0.0211,20,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False
45,73725.77,4,2023-10-07 20:45:56.921459,0.0941,0.0488,20,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False
52,3439.94,7,2024-02-13 20:45:56.921459,0.2191,0.0413,20,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True
62,16834.7,8,2023-09-13 20:45:56.921459,0.1635,0.0848,20,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False
54,42888.82,2,2023-06-16 20:45:56.921459,0.2394,0.0703,20,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True
32,67719.31,7,2024-03-13 20:45:56.921459,0.2006,0.0375,20,2,False,False,True,False,False,False,False,False,False,False,True,False,True,False
33,93037.72,5,2024-02-18 20:45:56.921459,0.328,0.0525,20,6,False,False,False,False,False,True,False,True,False,False,False,False,False,True
40,27498.32,5,2024-01-15 20:45:56.921459,0.0385,0.0162,20,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False
60,50274.93,9,2023-08-28 20:45:56.921459,0.0478,0.0373,20,0,True,False,False,True,True,False,False,False,True,False,False,False,False,True
37,40792.63,7,2023-08-23 20:45:56.921459,0.3015,0.0723,20,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,33201.31,1,2023-05-17 20:45:56.921459,0.2546,0.0061,20,2,False,True,True,False,False,False,False,False,False,True,False,False,False,True
37,40984.42,7,2023-06-07 20:45:56.921459,0.1291,0.0522,20,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False
30,20032.4,1,2023-06-06 20:45:56.921459,0.1471,0.0452,20,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False
37,33945.57,5,2024-01-09 20:45:56.921459,0.073,0.0583,20,1,True,False,False,True,False,True,False,True,False,False,False,False,False,True
26,83933.26,0,2024-03-09 20:45:56.921459,0.0613,0.0631,20,5,True,False,True,False,False,False,False,False,False,True,False,False,True,False
21,58591.76,8,2024-03-01 20:45:56.921459,0.229,0.0277,20,4,True,False,False,True,False,False,True,False,False,False,False,False,False,True
47,80168.93,6,2023-11-18 20:45:56.921459,0.3655,0.051,20,5,False,False,False,False,False,True,False,False,False,False,False,True,False,True
26,58684.17,3,2023-12-30 20:45:56.921459,0.2432,0.0737,20,5,True,False,False,True,False,False,True,False,False,False,True,False,False,True
29,53375.17,3,2023-12-03 20:45:56.921459,0.3691,0.0555,20,6,True,False,False,False,True,False,False,False,False,False,False,False,True,False
32,45119.08,5,2023-12-10 20:45:56.921459,0.2263,0.0602,20,6,True,False,True,False,False,False,False,False,True,False,False,False,True,False
28,72477.62,3,2023-11-17 20:45:56.921459,0.064,0.1065,20,4,True,False,False,True,True,False,False,False,False,True,False,False,False,True
24,16354.67,6,2023-05-21 20:45:56.921459,0.2563,0.0494,20,6,True,False,False,True,False,False,True,False,False,False,True,False,False,False
26,30964.25,10,2024-01-23 20:45:56.921459,0.0322,0.0152,20,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False
35,59762.56,4,2023-07-29 20:45:56.921459,0.1965,0.0228,20,5,False,False,True,False,False,True,False,False,False,True,False,False,True,False
41,40524.22,4,2023-09-26 20:45:56.921459,0.1426,0.0618,20,1,True,False,False,True,False,True,False,False,False,False,True,False,False,False
27,58261.09,4,2024-01-13 20:45:56.921459,0.1941,0.037,20,5,True,False,False,False,False,False,True,False,False,False,False,False,False,True
42,24263.36,4,2023-07-10 20:45:56.921459,0.156,0.0692,20,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True
39,50564.55,2,2023-11-17 20:45:56.921459,0.3654,0.0406,20,4,True,False,False,True,True,False,False,True,False,False,False,False,False,True
50,48922.95,3,2024-02-19 20:45:56.921459,0.201,0.0703,20,0,True,False,True,False,False,True,False,False,False,False,False,True,False,True
32,37799.8,1,2023-12-28 20:45:56.921459,0.1433,0.045,20,3,True,False,True,False,False,True,False,False,False,False,False,False,True,False
18,41263.77,3,2024-01-19 20:45:56.921459,0.2676,0.0563,20,4,False,False,False,True,False,False,True,False,True,False,False,False,False,True
49,60828.28,6,2023-05-29 20:45:56.921459,0.1866,0.066,20,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False
51,37303.34,3,2023-11-02 20:45:56.921459,0.2209,0.0314,20,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False
29,37457.03,2,2024-03-20 20:45:56.921459,0.1091,0.0636,20,2,True,False,False,False,False,False,False,False,False,False,False,True,False,True
25,72904.89,4,2023-12-09 20:45:56.921459,0.2919,0.0,20,5,True,False,True,False,False,False,False,False,False,True,False,False,True,False
45,42251.55,4,2024-04-12 20:45:56.921459,0.3383,0.0354,20,4,True,False,False,True,True,False,False,False,False,False,True,False,False,True
30,28187.67,3,2024-02-24 20:45:56.921459,0.367,0.0631,20,5,True,False,False,True,False,True,False,False,False,True,False,False,True,False
48,57067.16,5,2023-08-28 20:45:56.921459,0.3042,0.0708,20,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False
52,15020.31,10,2024-01-22 20:45:56.921459,0.1579,0.0398,20,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
37,66217.9,7,2024-04-11 20:45:56.921459,0.2611,0.0668,20,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False
49,52562.7,6,2023-09-08 20:45:56.921459,0.3331,0.0447,20,4,True,False,True,False,True,False,False,False,False,True,False,False,False,True
50,69520.66,7,2023-10-27 20:45:56.921459,0.27,0.0513,20,4,False,False,False,True,True,False,False,False,False,False,True,False,False,True
46,28607.41,4,2023-09-24 20:45:56.921459,0.2706,0.0662,20,6,False,False,False,False,False,False,True,False,False,False,True,False,False,True
33,31742.4,7,2024-03-24 20:45:56.921459,0.1549,0.0392,20,6,False,False,True,False,False,False,False,False,False,False,False,False,True,False
31,38264.9,3,2024-01-22 20:45:56.921459,0.0916,0.0631,20,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True
27,46291.72,5,2023-12-17 20:45:56.921459,0.1673,0.0495,20,6,False,False,False,True,False,False,True,False,False,True,False,False,False,False
21,49755.08,2,2023-04-29 20:45:56.921459,0.166,0.0382,20,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False
48,44376.9,8,2023-07-05 20:45:56.921459,0.2593,0.064,20,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True
40,81449.02,7,2023-06-02 20:45:56.921459,0.08,0.0226,20,4,True,False,False,True,False,True,False,False,False,False,False,False,False,False
29,67866.85,2,2023-07-12 20:45:56.921459,0.4029,0.0545,20,2,True,False,False,True,False,True,False,True,False,False,False,False,False,False
33,80472.23,4,2024-03-04 20:45:56.921459,0.3525,0.0803,20,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False
47,72636.78,5,2023-06-09 20:45:56.921459,0.2156,0.0786,20,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,6712.71,2,2023-07-21 20:45:56.921459,0.4145,0.0207,20,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False
22,26642.15,9,2023-04-28 20:45:56.921459,0.1188,0.0921,20,4,False,False,False,True,True,False,False,False,False,False,False,False,False,False
54,39393.87,4,2023-07-29 20:45:56.921459,0.249,0.0595,20,5,True,False,True,False,False,False,True,False,False,False,False,False,False,True
29,52002.04,6,2023-12-09 20:45:56.921459,0.1072,0.0788,20,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False
64,81654.76,6,2023-10-28 20:45:56.921459,0.0341,0.0533,20,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False
58,43112.93,5,2024-02-29 20:45:56.921459,0.1255,0.0411,20,3,True,False,True,False,False,False,True,False,False,False,False,False,False,True
38,67598.06,6,2024-03-29 20:45:56.921459,0.0078,0.0471,20,4,True,False,True,False,False,False,False,False,False,False,True,False,False,True
30,47582.75,1,2023-10-12 20:45:56.921459,0.1408,0.0209,20,3,False,False,True,False,True,False,False,False,True,False,False,False,True,False
47,76206.43,2,2023-05-06 20:45:56.921459,0.2378,0.0403,20,5,True,False,True,False,True,False,False,False,False,False,False,True,True,False
39,60741.98,5,2023-10-13 20:45:56.921459,0.3205,0.0344,20,4,False,False,False,True,False,True,False,False,True,False,False,False,False,False
34,54256.1,3,2023-05-22 20:45:56.921459,0.1559,0.0636,20,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
34,17835.7,10,2024-02-10 20:45:56.921459,0.1313,0.0445,20,5,False,False,True,False,False,False,True,False,True,False,False,False,False,False
27,28778.92,4,2023-11-24 20:45:56.921459,0.1697,0.0502,20,4,False,False,True,False,False,True,False,False,False,True,False,False,False,True
63,43846.55,4,2024-02-18 20:45:56.921459,0.1809,0.0118,20,6,True,False,True,False,True,False,False,False,True,False,False,False,True,False
31,22175.47,4,2023-12-05 20:45:56.921459,0.1052,0.0744,20,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False
47,90407.91,6,2023-07-29 20:45:56.921459,0.0488,0.0304,20,5,True,False,True,False,False,False,True,True,False,False,False,False,True,False
25,75679.69,3,2023-05-21 20:45:56.921459,0.1966,0.0213,20,6,True,False,True,False,False,False,False,False,False,True,False,False,False,True
22,47145.76,9,2023-12-22 20:45:56.921459,0.3644,0.0371,20,4,True,False,True,False,False,True,False,False,True,False,False,False,True,False
31,64494.32,7,2024-03-30 20:45:56.921459,0.4268,0.0591,20,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31,20381.79,8,2023-06-16 20:45:56.921459,0.0579,0.0537,20,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True
36,58303.98,5,2024-03-20 20:45:56.921459,0.285,0.0684,20,2,True,False,False,False,False,True,False,False,False,True,False,False,True,False
49,64266.14,2,2023-07-13 20:45:56.921459,0.2492,0.0751,20,3,True,False,False,True,True,False,False,False,False,False,False,True,False,False
38,30355.07,3,2023-12-08 20:45:56.921459,0.1537,0.0659,20,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False
48,70512.09,6,2023-11-25 20:45:56.921459,0.2471,0.0271,20,5,False,False,False,True,False,False,True,False,False,False,True,False,True,False
57,67921.33,5,2023-06-10 20:45:56.921459,0.1242,0.0831,20,5,True,False,True,False,False,False,True,False,False,False,False,True,True,False
23,95743.94,2,2024-02-17 20:45:56.921459,0.1757,0.0821,20,5,False,False,False,True,False,False,True,False,True,False,False,False,False,False
36,21441.68,6,2024-01-18 20:45:56.921459,0.3612,0.0533,20,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False
39,46653.0,3,2023-09-02 20:45:56.921459,0.0956,0.0567,20,5,False,True,False,False,False,False,True,True,False,False,False,False,False,True
48,89104.95,6,2024-03-11 20:45:56.921459,0.0281,0.047,20,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False
36,34701.76,2,2023-05-13 20:45:56.921459,0.4618,0.0339,20,5,True,False,False,True,False,True,False,True,False,False,False,False,False,False
34,47571.12,3,2023-07-02 20:45:56.921459,0.1957,0.0631,20,6,True,False,False,False,False,True,False,False,True,False,False,False,True,False
39,32989.98,4,2023-05-24 20:45:56.921459,0.5779,0.041,20,2,False,True,False,False,False,True,False,False,False,True,False,False,False,True
49,50241.07,3,2023-09-24 20:45:56.921459,0.28,0.0281,20,6,False,False,True,False,True,False,False,False,False,False,False,False,True,False
32,49501.04,3,2024-01-28 20:45:56.921459,0.572,0.0786,20,6,False,False,False,True,False,False,True,False,False,False,False,False,True,False
26,59219.26,4,2023-12-11 20:45:56.921459,0.2163,0.072,20,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
44,40580.05,4,2023-12-06 20:45:56.921459,0.3896,0.0322,20,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True
20,57376.58,3,2023-10-03 20:45:56.921459,0.1014,0.0521,20,1,False,False,False,False,True,False,False,False,False,False,False,True,True,False
50,5780.77,11,2023-07-25 20:45:56.921459,0.0693,0.0255,20,1,False,True,False,False,False,False,True,True,False,False,False,False,True,False
56,75738.67,3,2023-11-11 20:45:56.921459,0.3273,0.0398,20,5,False,True,False,False,False,False,True,False,False,False,False,True,True,False
38,42518.65,4,2023-07-02 20:45:56.921459,0.3182,0.0776,20,6,False,False,True,False,False,True,False,False,False,False,False,True,False,True
54,50034.74,5,2023-08-18 20:45:56.921459,0.1789,0.0526,20,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True
46,52548.55,4,2023-12-30 20:45:56.921459,0.0666,0.0293,20,5,True,False,True,False,False,False,False,False,True,False,False,False,True,False
43,48902.42,7,2023-06-12 20:45:56.921459,0.4641,0.0352,20,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
21,91029.7,3,2023-05-22 20:45:56.921459,0.0271,0.0362,20,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
23,42902.35,5,2023-05-04 20:45:56.921459,0.2045,0.0365,20,3,True,False,False,False,False,False,True,False,True,False,False,False,False,True
22,38641.95,5,2024-02-07 20:45:56.921459,0.0862,0.0557,20,2,True,False,True,False,False,True,False,True,False,False,False,False,False,False
32,41547.48,4,2024-03-04 20:45:56.921459,0.3045,0.0647,20,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True
46,61448.29,4,2024-03-27 20:45:56.921459,0.0976,0.0627,20,2,False,False,False,True,False,False,True,False,False,False,True,False,False,False
30,62935.3,10,2023-11-17 20:45:56.921459,0.3239,0.0812,20,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False
29,39880.01,5,2023-05-29 20:45:56.921459,0.1593,0.0535,20,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False
28,62487.02,5,2023-08-07 20:45:56.921459,0.0651,0.0266,20,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True
37,22662.54,1,2023-12-02 20:45:56.921459,0.1657,0.0666,20,5,True,False,False,False,True,False,False,False,False,False,False,True,True,False
30,38838.4,4,2023-10-26 20:45:56.921459,0.208,0.0276,20,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False
71,41707.31,6,2023-10-11 20:45:56.921459,0.1834,0.0641,20,2,False,False,False,True,False,True,False,True,False,False,False,False,False,True
40,33171.58,6,2024-01-21 20:45:56.921459,0.1002,0.0291,20,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False
40,32250.39,6,2024-03-06 20:45:56.921459,0.1084,0.0655,20,2,False,True,False,True,False,False,True,False,False,False,True,False,False,True
39,66170.8,5,2023-10-14 20:45:56.921459,0.1016,0.0574,20,5,False,False,True,False,False,False,True,False,False,False,True,False,False,True
41,34539.7,5,2023-09-02 20:45:56.921459,0.18,0.0508,20,5,False,False,True,False,False,False,True,False,False,False,False,True,False,False
37,71539.2,4,2024-02-01 20:45:56.921459,0.2861,0.0273,20,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False
41,4710.97,4,2024-02-25 20:45:56.921459,0.2719,0.0228,20,6,True,False,False,True,False,False,False,False,False,False,False,True,True,False
73,14014.94,8,2024-01-08 20:45:56.921459,0.0803,0.0492,20,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
29,19612.42,2,2023-10-15 20:45:56.921459,0.0559,0.0295,20,6,False,False,False,True,False,False,True,False,False,True,False,False,True,False
32,63023.34,2,2023-09-04 20:45:56.921459,0.0575,0.0326,20,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
22,90021.47,8,2023-05-26 20:45:56.921459,0.3962,0.0678,20,4,True,False,True,False,True,False,False,False,False,True,False,False,False,False
23,41297.7,5,2024-02-09 20:45:56.921459,0.1183,0.0237,20,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True
53,60246.82,8,2023-12-03 20:45:56.921459,0.1363,0.0755,20,6,False,False,False,False,False,False,True,True,False,False,False,False,False,True
46,59595.97,5,2023-11-09 20:45:56.921459,0.5073,0.0522,20,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False
39,42435.44,7,2023-11-22 20:45:56.921459,0.2994,0.0605,20,2,True,False,False,False,False,False,False,False,False,True,False,False,False,True
32,56091.87,3,2024-03-08 20:45:56.921459,0.0797,0.0634,20,4,True,False,False,True,False,True,False,False,False,False,False,False,False,False
36,70163.85,8,2024-01-14 20:45:56.921459,0.1795,0.0743,20,6,False,False,True,False,True,False,False,False,False,False,True,False,False,True
26,92178.06,5,2024-04-11 20:45:56.921459,0.592,0.0389,20,3,True,False,False,True,False,True,False,False,False,True,False,False,False,True
34,78389.77,8,2024-02-24 20:45:56.921459,0.2266,0.0625,20,5,True,False,False,False,False,True,False,False,True,False,False,False,False,True
42,34332.12,2,2023-06-08 20:45:56.921459,0.0409,0.0229,20,3,True,False,False,True,False,True,False,False,False,False,False,True,False,True
25,35106.17,7,2023-05-25 20:45:56.921459,0.547,0.0159,20,3,True,False,False,False,False,False,True,False,False,False,False,False,False,True
38,53619.83,5,2024-01-21 20:45:56.921459,0.0939,0.0597,20,6,False,True,False,False,False,False,True,False,False,True,False,False,False,False
18,80731.86,6,2023-08-06 20:45:56.921459,0.1571,0.059,20,6,False,True,False,False,False,False,False,False,True,False,False,False,True,False
40,80664.01,3,2023-07-01 20:45:56.921459,0.4485,0.0264,20,5,False,False,False,False,False,True,False,False,True,False,False,False,False,True
31,48088.57,3,2023-12-08 20:45:56.921459,0.2627,0.0743,20,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False
46,48416.19,4,2024-02-08 20:45:56.921459,0.0796,0.0813,20,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False
27,75587.57,7,2023-06-28 20:45:56.921459,0.2517,0.0274,20,2,True,False,False,True,False,False,True,False,True,False,False,False,False,False
54,54693.77,1,2024-02-26 20:45:56.921459,0.1299,0.0507,20,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True
45,62171.1,5,2023-12-24 20:45:56.921459,0.1551,0.0574,20,6,True,False,False,False,False,False,True,False,False,False,False,True,True,False
41,35398.78,2,2024-01-16 20:45:56.921459,0.0801,0.0569,20,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
44,48057.15,15,2023-10-01 20:45:56.921459,0.1666,0.0671,20,6,True,False,False,False,False,False,False,False,True,False,False,False,False,True
26,85256.27,3,2024-02-29 20:45:56.921459,0.1355,0.0322,20,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False
32,38619.54,11,2023-07-05 20:45:56.921459,0.2814,0.0513,20,2,False,False,False,False,True,False,False,False,False,True,False,False,False,True
18,44424.32,7,2023-08-25 20:45:56.921459,0.0297,0.0327,20,4,True,False,True,False,False,True,False,False,False,False,False,True,False,True
30,45114.71,8,2023-09-18 20:45:56.921459,0.1447,0.0635,20,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False
40,77590.07,5,2023-10-01 20:45:56.921459,0.095,0.0554,20,6,False,True,False,True,False,True,False,False,False,False,False,True,False,False
48,62688.2,4,2023-06-29 20:45:56.921459,0.2374,0.0443,20,3,False,True,False,True,True,False,False,False,False,False,False,True,False,False
29,47366.1,2,2024-01-19 20:45:56.921459,0.1962,0.0718,20,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False
30,58115.26,6,2023-09-22 20:45:56.921459,0.3719,0.0192,20,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False
48,70495.21,5,2023-05-09 20:45:56.922468,0.6852,0.0218,20,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True
19,17379.3,7,2024-01-23 20:45:56.922468,0.3164,0.0608,20,1,False,True,True,False,True,False,False,False,False,False,True,False,True,False
28,46313.07,2,2023-08-13 20:45:56.922468,0.2736,0.0581,20,6,True,False,True,False,False,False,False,False,False,True,False,False,False,False
32,48497.66,3,2023-09-06 20:45:56.922468,0.2479,0.0057,20,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False
26,67166.84,8,2023-10-29 20:45:56.922468,0.2294,0.0465,20,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False
29,61419.4,3,2023-10-08 20:45:56.922468,0.2043,0.056,20,6,True,False,False,False,True,False,False,False,False,False,False,False,False,True
52,52243.83,6,2023-07-21 20:45:56.922468,0.3276,0.0155,20,4,True,False,False,True,False,False,False,True,False,False,False,False,False,True
37,24715.03,6,2023-11-12 20:45:56.922468,0.3243,0.049,20,6,True,False,False,True,False,True,False,False,True,False,False,False,True,False
60,34651.35,10,2023-11-02 20:45:56.922468,0.2591,0.0622,20,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False
18,7925.8,6,2024-02-09 20:45:56.922468,0.2686,0.0449,20,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False
43,43595.2,7,2024-02-01 20:45:56.922468,0.1652,0.0485,20,3,False,False,True,False,False,False,True,False,False,False,True,False,True,False
39,36561.29,5,2023-08-05 20:45:56.922468,0.1935,0.0793,20,5,False,True,False,True,False,False,True,False,False,False,True,False,False,True
26,33477.7,1,2023-06-21 20:45:56.922468,0.2108,0.0675,20,2,False,False,False,True,False,False,False,False,False,False,True,False,True,False
55,64202.56,5,2023-05-25 20:45:56.922468,0.1388,0.0611,20,3,False,True,False,False,False,True,False,True,False,False,False,False,True,False
