Age,Gender,Income,Location,Clicks,Conversion Rate,CTR,Click_Hour,Click_DayOfWeek,Click_Month,Ad Type_Banner,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Fashion,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Search Engine,Ad Placement_Social Media,Ad Placement_Website
18.0,1,37578.59,1,5,0.0995,0.0599,20,3,7,False,True,False,False,False,False,False,False,True,False,False,False,True
52.0,2,69189.01,1,6,0.0649,0.0375,20,0,10,False,False,False,True,False,False,False,True,False,False,False,False,True
21.0,1,55735.36,2,4,0.1329,0.0834,20,5,1,True,False,False,False,True,False,False,False,False,False,False,True,False
30.0,1,48488.5,2,6,0.0472,0.0359,20,6,5,False,True,False,False,True,False,False,False,False,False,False,False,True
25.0,1,48109.86,1,2,0.1497,0.0634,20,1,3,False,False,False,True,False,False,False,False,False,True,False,True,False
50.0,1,87250.81,1,3,0.245,0.0435,20,4,4,False,False,True,False,False,False,False,True,False,False,False,True,False
22.0,2,71056.6,1,4,0.0387,0.0548,20,3,1,True,False,False,False,False,False,False,False,True,False,False,False,True
34.0,0,37331.09,2,5,0.3007,0.06,20,5,1,False,False,False,True,False,True,False,False,False,False,False,False,True
50.0,0,39842.99,0,6,0.2343,0.0686,20,0,7,False,False,False,True,False,False,False,False,False,True,False,False,True
55.0,2,23450.87,1,4,0.1429,0.0214,20,0,12,False,False,True,False,False,False,False,False,True,False,True,False,False
39.0,1,35785.15,0,5,0.1727,0.0662,20,4,3,False,False,True,False,True,False,False,False,False,False,False,False,True
40.0,1,44147.96,0,7,0.1369,0.0643,20,5,7,True,False,False,False,False,False,False,False,True,False,True,False,False
42.0,0,9927.76,2,3,0.242,0.049,20,6,12,False,False,False,True,False,False,False,True,False,False,True,False,False
31.0,0,52230.64,0,1,0.2402,0.0416,20,5,1,False,True,False,False,False,True,False,False,False,False,False,True,False
32.0,0,49047.9,1,5,0.0601,0.0886,20,0,7,True,False,False,False,False,True,False,False,False,False,False,False,True
42.0,0,23350.78,0,7,0.0702,0.0691,20,6,7,False,False,False,True,False,False,True,False,False,False,True,False,False
36.0,1,34389.14,1,0,0.01,0.0485,20,5,7,False,False,False,True,False,False,False,False,True,False,False,False,True
42.0,0,56440.04,2,5,0.1246,0.0662,20,2,12,False,False,True,False,False,False,False,False,False,True,True,False,False
80.0,0,68892.29,1,2,0.1317,0.0407,20,0,7,False,False,False,True,False,True,False,False,False,False,False,True,False
32.0,0,82967.29,2,6,0.2803,0.059,20,4,5,False,False,True,False,False,False,False,True,False,False,False,True,False
24.0,0,44984.37,2,6,0.3733,0.0488,20,2,4,False,False,True,False,False,False,False,True,False,False,False,True,False
35.0,1,20549.32,2,9,0.3262,0.0575,20,3,1,True,False,False,False,False,True,False,False,False,False,True,False,False
33.0,1,50278.03,2,3,0.0512,0.0483,20,6,3,True,False,False,False,False,False,True,False,False,False,False,True,False
47.0,0,29971.68,0,5,0.0287,0.0226,20,6,2,False,True,False,False,False,False,True,False,False,False,False,True,False
19.0,1,29633.92,0,7,0.0982,0.0382,20,3,10,False,False,False,True,False,False,True,False,False,False,False,True,False
24.0,1,74238.66,2,4,0.455,0.0438,20,4,3,False,True,False,False,False,False,False,False,True,False,False,True,False
35.0,2,32339.21,2,3,0.274,0.0399,20,5,7,True,False,False,False,False,True,False,False,False,False,True,False,False
37.0,1,61520.39,1,6,0.3983,0.0467,20,1,5,False,False,False,True,False,False,True,False,False,False,False,False,True
38.0,0,58653.41,1,3,0.2947,0.0728,20,4,6,False,False,False,True,False,False,False,False,True,False,False,True,False
36.0,0,36390.67,1,8,0.124,0.0773,20,0,4,False,False,True,False,False,True,False,False,False,False,False,True,False
49.0,0,87870.76,0,5,0.3972,0.052,20,4,9,False,False,False,True,False,False,True,False,False,False,False,False,True
63.0,0,70719.32,2,3,0.1837,0.0955,20,2,5,False,False,False,True,False,False,False,True,False,False,True,False,False
41.0,1,1667.69,2,7,0.1928,0.0398,20,3,2,True,False,False,False,False,False,False,False,True,False,True,False,False
36.0,2,73678.99,0,4,0.1967,0.066,20,0,10,False,True,False,False,False,True,False,False,False,False,False,True,False
32.0,1,45462.43,1,2,0.0514,0.0452,20,3,8,True,False,False,False,False,True,False,False,False,False,True,False,False
36.0,1,39876.16,2,5,0.4503,0.0363,20,2,7,True,False,False,False,False,False,False,False,False,True,True,False,False
29.0,2,68754.28,2,2,0.3756,0.0356,20,6,9,False,False,False,True,False,True,False,False,False,False,False,False,True
37.0,1,25770.54,1,3,0.3938,0.0562,20,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False
55.0,2,34986.16,2,4,0.2819,0.0136,20,2,9,False,False,True,False,False,False,True,False,False,False,False,False,True
19.0,0,59960.85,0,8,0.3095,0.0463,20,1,10,False,True,False,False,False,True,False,False,False,False,False,False,True
30.0,1,67522.51,0,2,0.1462,0.0297,20,2,5,False,True,False,False,False,True,False,False,False,False,False,False,True
76.0,1,41703.5,0,6,0.2737,0.0463,20,1,6,True,False,False,False,False,True,False,False,False,False,False,False,True
44.0,2,72805.98,0,5,0.0829,0.0604,20,0,11,False,False,True,False,False,False,False,True,False,False,False,False,True
54.0,1,53696.38,2,4,0.0883,0.0601,20,3,8,False,False,False,True,False,False,False,False,False,True,True,False,False
49.0,1,12919.57,2,7,0.1509,0.0489,20,6,8,False,True,False,False,False,False,True,False,False,False,False,False,True
33.0,1,32540.99,1,6,0.1908,0.0358,20,0,7,False,False,False,True,False,False,True,False,False,False,False,True,False
28.0,0,67479.04,2,2,0.0433,0.0455,20,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True
18.0,1,89163.36,1,5,0.2129,0.0386,20,6,12,True,False,False,False,False,False,False,False,True,False,False,False,True
28.0,0,98373.27,2,6,0.208,0.028,20,3,9,True,False,False,False,False,True,False,False,False,False,False,False,True
30.0,2,27346.43,2,8,0.0748,0.0477,20,3,11,False,True,False,False,True,False,False,False,False,False,False,True,False
33.0,1,61863.3,0,8,0.1045,0.0645,20,6,2,False,False,False,True,False,False,False,False,True,False,True,False,False
51.0,1,27090.98,0,3,0.1268,0.0778,20,6,3,False,False,True,False,False,False,True,False,False,False,True,False,False
34.0,0,52612.62,0,5,0.2814,0.0519,20,3,10,False,False,False,True,False,True,False,False,False,False,False,True,False
36.0,1,35058.04,1,5,0.1916,0.0538,20,3,8,False,False,True,False,False,False,False,True,False,False,False,True,False
34.0,1,39884.24,1,5,0.3522,0.0383,20,1,5,False,True,False,False,True,False,False,False,False,False,False,True,False
38.0,0,31366.88,0,7,0.0677,0.0595,20,5,11,False,False,False,True,False,True,False,False,False,False,False,True,False
28.0,0,51987.85,2,9,0.3017,0.0225,20,2,9,True,False,False,False,True,False,False,False,False,False,False,False,True
22.0,1,34892.68,1,5,0.1361,0.078,20,0,5,False,False,False,True,False,False,False,True,False,False,False,True,False
50.0,1,52438.44,2,4,0.4106,0.0309,20,0,11,True,False,False,False,False,False,False,False,False,True,False,False,True
41.0,1,45089.92,1,5,0.172,0.0356,20,0,3,False,False,False,True,True,False,False,False,False,False,False,True,False
37.0,0,57313.24,2,2,0.1568,0.0697,20,4,2,False,False,False,True,False,False,False,True,False,False,False,True,False
27.0,1,32767.35,0,7,0.2667,0.0387,20,6,3,False,False,False,True,False,False,False,False,True,False,False,True,False
47.0,1,53999.05,1,3,0.0325,0.0214,20,3,10,False,False,False,True,False,False,True,False,False,False,False,True,False
34.0,1,53064.64,1,5,0.2339,0.0638,20,3,4,True,False,False,False,True,False,False,False,False,False,False,False,True
39.0,1,35986.77,0,5,0.0669,0.0585,20,6,6,False,True,False,False,False,False,False,False,False,True,False,True,False
47.0,0,59226.29,2,5,0.1223,0.0682,20,6,9,False,False,True,False,False,False,False,True,False,False,False,True,False
46.0,1,77571.71,2,4,0.1317,0.0354,20,0,4,True,False,False,False,False,False,False,False,True,False,True,False,False
24.0,2,63442.92,1,5,0.2228,0.0543,20,4,3,False,False,False,True,False,False,False,True,False,False,True,False,False
36.0,1,57468.45,2,7,0.059,0.0087,20,2,11,False,False,True,False,False,False,False,True,False,False,False,True,False
27.0,2,22288.73,2,9,0.0948,0.0537,20,4,7,False,False,True,False,False,False,False,False,False,True,False,True,False
36.0,1,59867.35,2,3,0.0874,0.0442,20,0,9,False,True,False,False,True,False,False,False,False,False,False,True,False
21.0,1,8826.61,2,5,0.2154,0.0345,20,3,1,False,False,True,False,False,False,False,False,False,True,False,True,False
44.0,1,13374.48,1,2,0.1222,0.0442,20,3,2,False,False,True,False,False,False,False,True,False,False,False,False,True
32.0,0,39242.47,1,2,0.1357,0.0416,20,4,6,True,False,False,False,False,False,True,False,False,False,False,True,False
39.0,1,53469.48,1,9,0.055,0.0658,20,1,10,False,True,False,False,False,True,False,False,False,False,False,False,True
36.0,0,73529.45,2,7,0.2467,0.0518,20,6,9,False,False,True,False,False,False,True,False,False,False,True,False,False
28.0,0,17875.53,0,6,0.2952,0.088,20,6,5,False,True,False,False,True,False,False,False,False,False,False,False,True
36.0,1,69684.23,2,5,0.0943,0.05,20,6,10,False,True,False,False,True,False,False,False,False,False,False,True,False
57.0,1,47695.2,2,8,0.119,0.013,20,0,5,True,False,False,False,False,True,False,False,False,False,False,False,True
44.0,0,49839.13,0,2,0.1903,0.0585,20,6,12,False,False,True,False,False,False,False,True,False,False,False,False,True
28.0,0,93091.31,2,3,0.1205,0.0461,20,1,11,True,False,False,False,False,False,False,True,False,False,True,False,False
31.0,1,69108.71,0,5,0.0787,0.0501,20,6,2,False,False,True,False,True,False,False,False,False,False,True,False,False
63.0,1,53521.66,1,2,0.0731,0.0701,20,6,3,False,False,False,True,False,False,False,False,True,False,False,False,True
45.0,1,41477.12,1,2,0.0921,0.0856,20,4,7,False,False,True,False,False,True,False,False,False,False,True,False,False
29.0,1,29373.7,2,3,0.2236,0.0451,20,1,12,False,True,False,False,True,False,False,False,False,False,False,True,False
19.0,0,41101.46,0,3,0.2963,0.076,20,5,9,False,True,False,False,False,False,True,False,False,False,True,False,False
34.0,1,16969.14,1,3,0.0663,0.0165,20,2,2,False,True,False,False,True,False,False,False,False,False,False,False,True
41.0,1,67327.28,1,5,0.3145,0.0692,20,2,3,True,False,False,False,False,True,False,False,False,False,False,True,False
28.0,1,42064.56,1,3,0.2107,0.0493,20,0,5,False,False,False,True,False,False,True,False,False,False,True,False,False
65.0,0,43848.51,2,3,0.148,0.0506,20,5,10,False,True,False,False,False,False,True,False,False,False,False,False,True
44.0,0,32529.15,0,3,0.1713,0.0466,20,6,1,True,False,False,False,False,False,False,False,True,False,False,True,False
30.0,0,63240.53,2,3,0.2485,0.0428,20,1,11,False,False,False,True,False,False,False,False,True,False,True,False,False
34.0,1,29261.96,0,4,0.493,0.0617,20,2,6,False,False,True,False,False,False,False,False,False,True,True,False,False
33.0,0,60693.81,2,6,0.2296,0.0195,20,1,12,True,False,False,False,False,False,False,False,True,False,True,False,False
21.0,1,19033.2,0,11,0.135,0.0586,20,6,2,False,False,False,True,True,False,False,False,False,False,False,True,False
30.0,1,42786.1,0,6,0.3598,0.0707,20,6,11,True,False,False,False,True,False,False,False,False,False,False,False,True
52.0,1,19448.84,2,2,0.0942,0.0655,20,2,11,True,False,False,False,False,False,True,False,False,False,False,False,True
27.0,0,47478.18,2,6,0.2739,0.0524,20,5,5,False,True,False,False,False,False,False,False,True,False,False,False,True
36.0,1,73655.0,2,10,0.3622,0.0556,20,5,4,False,True,False,False,True,False,False,False,False,False,False,True,False
36.0,0,23996.83,1,4,0.3682,0.0754,20,4,10,False,False,False,True,False,False,False,False,True,False,False,True,False
34.0,0,32106.52,0,2,0.6342,0.0369,20,3,5,False,True,False,False,False,True,False,False,False,False,True,False,False
34.0,1,40629.02,2,7,0.1465,0.0316,20,3,2,True,False,False,False,False,False,True,False,False,False,False,True,False
31.0,0,29185.48,0,4,0.1996,0.043,20,4,4,False,True,False,False,True,False,False,False,False,False,False,True,False
36.0,1,54720.06,0,6,0.3023,0.0021,20,3,2,False,False,False,True,True,False,False,False,False,False,False,False,True
37.0,0,46636.11,0,4,0.0549,0.0498,20,6,7,True,False,False,False,False,True,False,False,False,False,False,False,True
32.0,2,64645.35,2,3,0.0657,0.0705,20,6,7,False,False,True,False,False,False,False,False,True,False,True,False,False
48.0,1,46854.86,2,5,0.2846,0.0344,20,6,1,False,False,True,False,False,False,False,False,True,False,True,False,False
41.0,1,74254.28,0,4,0.1639,0.0764,20,5,12,False,False,False,True,True,False,False,False,False,False,True,False,False
36.0,1,50750.33,2,6,0.162,0.049,20,4,12,False,False,False,True,False,False,True,False,False,False,False,False,True
36.0,1,29769.34,2,6,0.3672,0.0759,20,2,4,False,True,False,False,True,False,False,False,False,False,False,False,True
58.0,0,48414.53,1,4,0.0108,0.0807,20,1,9,False,False,False,True,False,False,False,False,True,False,False,True,False
35.0,1,29825.96,0,9,0.037,0.0,20,1,1,False,False,False,True,True,False,False,False,False,False,False,True,False
32.0,0,44275.08,0,9,0.0612,0.0328,20,4,2,False,False,False,True,False,False,False,False,False,True,False,True,False
26.0,0,69812.61,2,6,0.1629,0.0568,20,6,4,False,False,True,False,False,False,False,True,False,False,False,False,True
28.0,1,74655.68,1,4,0.1078,0.033,20,4,6,False,False,False,True,False,False,True,False,False,False,True,False,False
35.0,0,76791.95,1,4,0.3622,0.0883,20,6,1,False,True,False,False,False,True,False,False,False,False,True,False,False
54.0,0,46765.18,2,7,0.0517,0.0186,20,3,5,False,False,True,False,False,False,True,False,False,False,False,False,True
58.0,1,50278.03,2,4,0.4207,0.0302,20,0,3,True,False,False,False,False,False,False,False,True,False,True,False,False
30.0,1,75504.23,2,6,0.0793,0.0415,20,6,8,False,True,False,False,False,False,True,False,False,False,False,True,False
70.0,2,30824.93,1,4,0.1188,0.0695,20,5,12,False,True,False,False,False,True,False,False,False,False,False,False,True
25.0,2,50905.3,1,7,0.2162,0.0767,20,0,9,False,False,False,True,True,False,False,False,False,False,False,True,False
48.0,1,29694.58,2,5,0.3901,0.0425,20,2,11,True,False,False,False,False,False,False,False,False,True,True,False,False
31.0,2,39558.23,1,4,0.3375,0.0336,20,2,7,False,False,True,False,False,False,False,False,False,True,True,False,False
48.0,2,74417.8,1,5,0.1851,0.0511,20,4,6,False,True,False,False,True,False,False,False,False,False,False,False,True
37.0,1,48790.98,2,7,0.1373,0.0545,20,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False
38.0,0,62049.77,1,7,0.1006,0.042,20,5,6,False,True,False,False,True,False,False,False,False,False,False,True,False
40.0,1,59897.89,1,1,0.1575,0.0551,20,6,10,False,False,False,True,True,False,False,False,False,False,False,False,True
65.0,1,50799.58,1,7,0.0347,0.0376,20,6,1,False,False,True,False,False,False,False,False,False,True,False,True,False
44.0,1,44928.97,0,9,0.2595,0.0277,20,2,1,False,False,True,False,False,False,False,False,False,True,True,False,False
40.0,0,80465.62,0,6,0.4312,0.0745,20,3,8,True,False,False,False,False,True,False,False,False,False,False,False,True
41.0,1,25835.65,1,4,0.43,0.0601,20,5,9,False,False,False,True,False,False,False,True,False,False,False,True,False
30.0,1,52988.54,1,6,0.18,0.0371,20,6,4,False,True,False,False,False,False,False,False,True,False,False,True,False
51.0,1,65671.69,1,7,0.3362,0.0459,20,3,9,False,False,False,True,False,False,True,False,False,False,True,False,False
42.0,1,45792.59,2,2,0.313,0.0671,20,3,7,False,False,True,False,False,False,False,False,False,True,False,True,False
30.0,1,49035.38,0,2,0.4229,0.0444,20,6,12,True,False,False,False,False,False,False,False,False,True,False,True,False
36.0,0,53074.52,2,5,0.3314,0.0423,20,5,11,False,False,False,True,False,False,False,True,False,False,False,False,True
21.0,1,74927.62,0,5,0.1537,0.0262,20,3,12,True,False,False,False,False,True,False,False,False,False,False,True,False
45.0,0,63988.49,2,2,0.1409,0.0548,20,3,9,True,False,False,False,False,True,False,False,False,False,True,False,False
29.0,2,60630.42,0,5,0.2952,0.0373,20,4,8,False,False,True,False,False,False,False,False,True,False,False,True,False
40.0,0,93700.51,0,5,0.3399,0.0584,20,0,8,False,False,False,True,False,False,False,False,True,False,True,False,False
29.0,1,58261.36,0,8,0.2028,0.0319,20,3,6,False,False,False,True,False,False,True,False,False,False,True,False,False
36.0,1,11134.82,2,4,0.0579,0.0565,20,2,10,False,False,False,True,True,False,False,False,False,False,False,True,False
32.0,0,73224.98,2,3,0.1464,0.0229,20,4,6,False,True,False,False,False,False,False,False,False,True,False,True,False
36.0,1,60676.75,1,5,0.082,0.0303,20,2,2,False,False,False,True,True,False,False,False,False,False,True,False,False
44.0,0,49070.82,1,5,0.2305,0.0699,20,2,4,False,False,True,False,False,False,False,False,False,True,False,False,True
71.0,2,73977.49,0,6,0.0671,0.0597,20,6,8,True,False,False,False,True,False,False,False,False,False,True,False,False
39.0,0,30963.0,0,4,0.2215,0.0588,20,1,7,False,False,True,False,False,False,False,False,False,True,False,False,True
53.0,0,53630.3,0,8,0.2847,0.0668,20,3,9,False,True,False,False,False,False,False,True,False,False,True,False,False
39.0,1,34287.05,2,7,0.2314,0.0558,20,6,6,False,False,True,False,True,False,False,False,False,False,True,False,False
36.0,1,23385.01,1,4,0.3327,0.0532,20,6,10,False,False,False,True,False,False,True,False,False,False,False,True,False
43.0,0,74688.96,2,4,0.2514,0.0409,20,0,5,False,False,False,True,True,False,False,False,False,False,True,False,False
23.0,0,70432.99,2,6,0.1439,0.0629,20,1,11,False,False,False,True,False,False,False,False,True,False,False,False,True
36.0,0,63898.0,1,6,0.0409,0.0418,20,2,11,False,False,True,False,False,False,False,False,True,False,False,True,False
39.0,2,76400.0,2,7,0.0979,0.0351,20,4,6,False,False,True,False,False,True,False,False,False,False,False,True,False
37.0,1,43065.5,0,9,0.0699,0.0535,20,3,9,False,False,False,True,False,False,False,True,False,False,False,False,True
18.0,2,36946.87,0,4,0.3385,0.0494,20,2,4,False,False,False,True,False,False,False,False,False,True,False,False,True
34.0,0,44953.47,0,7,0.1551,0.0607,20,4,10,False,False,True,False,True,False,False,False,False,False,False,True,False
36.0,0,41983.62,2,9,0.066,0.0694,20,1,12,False,False,True,False,False,False,False,True,False,False,False,False,True
69.0,1,67845.46,0,5,0.2896,0.039,20,5,10,False,False,True,False,False,True,False,False,False,False,True,False,False
36.0,0,40076.33,2,4,0.107,0.0878,20,6,7,False,False,False,True,False,True,False,False,False,False,False,False,True
26.0,0,45901.77,0,3,0.3838,0.0676,20,0,7,False,True,False,False,False,False,False,True,False,False,False,True,False
34.0,0,82553.9,0,5,0.1684,0.042,20,4,5,True,False,False,False,False,False,True,False,False,False,True,False,False
46.0,1,47618.77,2,3,0.256,0.0322,20,5,5,False,False,True,False,False,False,False,True,False,False,False,True,False
45.0,0,53906.36,1,2,0.1083,0.0584,20,4,9,True,False,False,False,False,False,True,False,False,False,False,False,True
18.0,1,49053.03,0,5,0.0804,0.0442,20,4,10,True,False,False,False,False,True,False,False,False,False,True,False,False
40.0,1,42357.07,0,8,0.0927,0.0506,20,3,8,False,False,True,False,False,False,False,False,True,False,False,False,True
31.0,1,71585.9,1,5,0.117,0.0817,20,5,3,False,True,False,False,False,False,False,False,True,False,False,False,True
57.0,0,39317.19,2,5,0.0726,0.0582,20,2,3,True,False,False,False,True,False,False,False,False,False,False,True,False
33.0,1,34862.5,1,1,0.0756,0.0453,20,6,12,False,False,False,True,False,False,False,False,False,True,True,False,False
28.0,0,45515.7,0,4,0.0217,0.0529,20,5,7,False,True,False,False,False,True,False,False,False,False,False,True,False
27.0,1,11787.37,1,4,0.1455,0.0468,20,4,9,False,False,False,True,False,False,False,True,False,False,True,False,False
21.0,0,59898.65,1,7,0.2856,0.0781,20,1,2,False,False,True,False,False,False,False,True,False,False,True,False,False
36.0,1,66807.8,1,2,0.3422,0.0508,20,6,12,False,True,False,False,False,True,False,False,False,False,False,True,False
36.0,1,59147.5,2,9,0.2893,0.0417,20,6,12,False,True,False,False,False,False,True,False,False,False,True,False,False
42.0,0,32235.85,1,2,0.3623,0.0571,20,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False
28.0,1,39091.44,1,8,0.0678,0.0303,20,5,8,True,False,False,False,False,False,False,False,True,False,False,False,True
36.0,1,76459.84,1,3,0.0811,0.0541,20,4,9,False,False,False,True,True,False,False,False,False,False,True,False,False
36.0,1,48092.7,1,4,0.0877,0.0716,20,1,10,False,False,False,True,False,True,False,False,False,False,True,False,False
37.0,0,53230.71,0,5,0.1828,0.0611,20,2,3,True,False,False,False,False,False,False,True,False,False,False,False,True
60.0,0,56222.88,1,4,0.1673,0.0447,20,0,6,False,True,False,False,False,True,False,False,False,False,False,False,True
57.0,0,25967.29,0,3,0.2878,0.0362,20,3,3,False,False,False,True,False,False,False,False,True,False,True,False,False
36.0,1,27542.95,1,9,0.462,0.0734,20,4,8,False,False,True,False,False,False,False,False,False,True,True,False,False
28.0,2,81828.0,1,2,0.0256,0.0759,20,5,10,False,False,False,True,True,False,False,False,False,False,False,False,True
24.0,1,59110.12,1,12,0.0365,0.0596,20,5,8,False,False,False,True,False,False,False,True,False,False,True,False,False
30.0,1,48307.38,1,6,0.0794,0.0493,20,4,9,False,False,False,True,False,False,False,True,False,False,False,False,True
43.0,1,51393.54,0,5,0.073,0.0417,20,4,8,False,True,False,False,False,False,False,True,False,False,False,False,True
31.0,1,77968.81,2,6,0.2232,0.0457,20,4,1,True,False,False,False,False,True,False,False,False,False,True,False,False
36.0,1,67955.37,2,4,0.1023,0.0543,20,0,8,False,True,False,False,False,True,False,False,False,False,True,False,False
36.0,0,48513.7,1,3,0.1337,0.0382,20,3,6,False,False,False,True,False,False,False,True,False,False,False,True,False
26.0,0,32778.42,2,5,0.0472,0.0403,20,2,8,True,False,False,False,False,False,True,False,False,False,True,False,False
49.0,1,49931.31,1,8,0.096,0.0373,20,2,5,False,True,False,False,False,False,True,False,False,False,False,True,False
41.0,1,59287.43,0,3,0.0166,0.0447,20,6,5,True,False,False,False,True,False,False,False,False,False,False,True,False
58.0,0,63000.67,2,5,0.4078,0.0515,20,1,6,False,True,False,False,True,False,False,False,False,False,True,False,False
28.0,0,57944.75,2,6,0.4232,0.0721,20,3,10,True,False,False,False,True,False,False,False,False,False,False,False,True
29.0,0,62112.11,2,8,0.1596,0.0579,20,6,10,False,True,False,False,False,False,False,True,False,False,False,True,False
45.0,2,27724.77,0,5,0.1901,0.0633,20,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True
36.0,0,75243.88,0,3,0.0716,0.043,20,2,3,False,False,False,True,False,False,False,False,False,True,False,False,True
36.0,1,29940.02,2,10,0.0871,0.0398,20,4,5,False,True,False,False,False,False,False,True,False,False,False,False,True
36.0,1,64908.31,0,8,0.1261,0.0741,20,1,6,True,False,False,False,False,True,False,False,False,False,False,False,True
52.0,1,30405.48,0,6,0.0513,0.0497,20,3,6,False,False,True,False,False,True,False,False,False,False,False,False,True
22.0,1,29555.01,0,4,0.1243,0.0571,20,5,8,False,False,False,True,False,False,False,False,True,False,False,False,True
38.0,2,54563.73,0,4,0.2362,0.0322,20,6,12,False,True,False,False,False,False,False,False,False,True,False,False,True
52.0,0,45441.75,1,6,0.1019,0.0353,20,6,1,False,False,True,False,False,False,False,False,False,True,False,True,False
36.0,2,75946.11,2,5,0.4266,0.0708,20,3,10,False,False,False,True,False,True,False,False,False,False,True,False,False
39.0,1,64019.32,0,6,0.2951,0.0261,20,5,10,True,False,False,False,False,False,False,False,True,False,True,False,False
37.0,0,47525.14,1,7,0.3655,0.0302,20,5,2,False,False,True,False,False,False,True,False,False,False,False,True,False
48.0,2,63203.94,1,7,0.2535,0.0672,20,6,7,True,False,False,False,False,True,False,False,False,False,False,False,True
55.0,0,82337.23,2,7,0.3911,0.0627,20,1,3,False,False,False,True,False,False,False,False,True,False,False,False,True
36.0,1,47189.3,0,4,0.1062,0.0576,20,5,8,False,True,False,False,False,False,False,False,False,True,False,False,True
41.0,0,59087.77,2,4,0.0456,0.0796,20,4,12,False,True,False,False,False,False,False,False,False,True,False,True,False
36.0,0,31853.21,1,1,0.1605,0.0474,20,5,12,False,True,False,False,False,True,False,False,False,False,False,True,False
77.0,2,23293.1,0,5,0.0731,0.0364,20,1,5,False,False,False,True,False,False,False,False,True,False,False,True,False
24.0,2,21742.72,2,3,0.1668,0.0433,20,1,2,False,False,False,True,False,False,False,True,False,False,False,False,True
36.0,0,32662.32,0,1,0.1239,0.0712,20,4,12,False,True,False,False,False,False,False,False,False,True,True,False,False
36.0,1,54281.12,2,6,0.3905,0.0668,20,3,1,True,False,False,False,False,False,False,False,True,False,False,False,True
34.0,0,63408.24,2,6,0.1775,0.0673,20,3,8,False,False,False,True,False,True,False,False,False,False,False,True,False
36.0,2,55967.71,2,8,0.2087,0.0451,20,6,4,False,False,False,True,False,False,False,False,True,False,True,False,False
44.0,1,53422.46,0,4,0.0344,0.0232,20,2,3,True,False,False,False,False,False,False,False,False,True,True,False,False
33.0,1,50080.77,0,6,0.2913,0.0395,20,6,5,False,False,False,True,False,False,True,False,False,False,True,False,False
39.0,1,54549.86,1,5,0.0794,0.017,20,5,12,False,True,False,False,False,False,False,False,False,True,False,False,True
20.0,0,38741.3,0,5,0.2645,0.046,20,4,9,False,False,False,True,False,False,False,False,False,True,False,False,True
45.0,1,45709.46,0,6,0.1676,0.0372,20,4,6,False,False,False,True,True,False,False,False,False,False,True,False,False
41.0,1,36998.24,1,3,0.0132,0.0419,20,6,8,False,False,False,True,False,False,False,False,False,True,True,False,False
46.0,1,70363.47,1,7,0.1955,0.0387,20,0,10,False,True,False,False,False,True,False,False,False,False,True,False,False
36.0,0,28025.85,1,1,0.2282,0.0561,20,0,7,False,False,True,False,False,False,False,False,False,True,False,False,True
31.0,1,26608.73,0,4,0.0931,0.064,20,3,3,False,False,True,False,False,True,False,False,False,False,False,False,True
25.0,0,78914.72,2,7,0.1139,0.0453,20,3,8,True,False,False,False,False,False,True,False,False,False,True,False,False
47.0,0,68173.3,2,3,0.2681,0.0914,20,6,2,False,False,False,True,True,False,False,False,False,False,True,False,False
18.0,0,60501.56,0,6,0.165,0.0485,20,0,9,False,False,False,True,False,False,False,False,False,True,False,False,True
34.0,1,72421.73,2,3,0.4805,0.0706,20,6,3,False,True,False,False,False,False,False,False,False,True,False,False,True
24.0,1,38371.48,1,5,0.0622,0.0469,20,3,12,False,False,False,True,False,False,False,False,True,False,False,True,False
46.0,1,11862.73,2,4,0.2319,0.0487,20,3,8,False,True,False,False,False,False,False,False,False,True,False,True,False
36.0,2,75435.13,1,6,0.2646,0.0267,20,6,1,False,False,True,False,False,False,False,False,True,False,False,False,True
36.0,1,57558.95,1,3,0.1106,0.0694,20,6,5,False,False,True,False,False,False,True,False,False,False,False,True,False
56.0,0,73751.12,0,4,0.229,0.0718,20,3,4,False,True,False,False,True,False,False,False,False,False,False,True,False
66.0,1,92224.64,2,5,0.1919,0.0603,20,3,6,False,False,True,False,False,False,False,True,False,False,False,False,True
42.0,0,77385.69,0,4,0.3272,0.0643,20,1,11,False,False,True,False,True,False,False,False,False,False,True,False,False
48.0,1,59814.91,1,9,0.1786,0.0,20,4,11,False,True,False,False,False,False,False,False,False,True,True,False,False
23.0,2,47892.02,0,6,0.0566,0.048,20,6,11,False,False,True,False,False,False,False,True,False,False,True,False,False
37.0,0,85440.4,2,4,0.1341,0.0649,20,3,10,False,False,True,False,False,False,False,False,False,True,False,False,True
59.0,1,56359.74,2,4,0.3642,0.0278,20,0,7,False,False,False,True,False,False,False,True,False,False,True,False,False
60.0,0,62043.06,0,9,0.3123,0.0579,20,6,10,False,False,False,True,False,False,False,False,False,True,False,False,True
33.0,1,91044.31,0,8,0.3278,0.0874,20,4,7,False,True,False,False,False,True,False,False,False,False,False,False,True
